"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"58635CC1","2554.61","USER_0050","3","Zomato","Hyderabad","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125391554","-1"
"39EFBB9C","4186.86","USER_0031","3","Netflix","Surat","Amex","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125391554","-1"
"0287ADCB","7591.77","USER_0045","5","Myntra","Hyderabad","Visa","90","HIGH AMOUNT ($7,591.77 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","-1"
"749D946D","12416.23","USER_0001","2","BookMyShow","Delhi","RuPay","90","HIGH AMOUNT ($12,416.23 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","-1"
"CDE89421","3893.45","USER_0036","20","BigBasket","Surat","RuPay","0","CLEAN","CLEAN","False","1772125391554","-1"
"7093C126","3650.12","USER_0045","10","Zomato","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125391554","-1"
"8DE1A371","2801.08","USER_0034","14","Zomato","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125391554","-1"
"0DF87BA7","3959.8","USER_0030","9","WireTransfer_Global","Ahmedabad","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125391554","1"
"4F94DECF","1345.45","USER_0018","23","Reliance Mart","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125391554","1"
"0A6EF2F3","17535.86","USER_0047","2","Amazon","Mumbai","RuPay","90","HIGH AMOUNT ($17,535.86 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","1"
"AEF81FEF","4395.07","USER_0050","23","Ola","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125393554","-1"
"0096DD76","1964.11","USER_0044","16","CasinoRoyal","Chennai","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125393554","-1"
"37B6EE56","2118.32","USER_0040","1","Reliance Mart","Surat","Amex","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","-1"
"9698C8F1","19831.29","USER_0012","3","CasinoRoyal","Jaipur","Amex","100","HIGH AMOUNT ($19,831.29 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125393554","-1"
"99659F06","314.97","USER_0017","23","CasinoRoyal","Hyderabad","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125393554","-1"
"B81EEA84","21045.17","USER_0028","2","MedPlus Pharmacy","Bangalore","Mastercard","90","HIGH AMOUNT ($21,045.17 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125393554","-1"
"933279C9","441.77","USER_0028","20","Zomato","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125393554","-1"
"4872BC94","862.87","USER_0006","22","WireTransfer_Global","Pune","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125393554","-1"
"605C000C","2163.16","USER_0013","0","MedPlus Pharmacy","Surat","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","1"
"42782928","3367.17","USER_0017","5","Flipkart","Chennai","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","1"
"EF99AB8F","1938.98","USER_0004","14","Reliance Mart","Pune","Amex","0","CLEAN","CLEAN","False","1772125393554","1"
"B40E7A37","1368.57","USER_0046","16","BookMyShow","Surat","Amex","0","CLEAN","CLEAN","False","1772125393554","1"
"0DD815B9","4208.12","USER_0016","11","Amazon","Chennai","Visa","0","CLEAN","CLEAN","False","1772125393554","1"
"AF15261C","24971.99","USER_0023","0","CryptoExchange_BuyBit","Kolkata","Visa","100","HIGH AMOUNT ($24,971.99 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125393554","1"
"5C835388","22091.35","USER_0023","2","Amazon","Mumbai","Mastercard","90","HIGH AMOUNT ($22,091.35 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125393554","1"
"531AE871","764.95","USER_0004","21","Uber","Surat","RuPay","0","CLEAN","CLEAN","False","1772125393554","1"
"08ED32E7","1975.54","USER_0026","8","WireTransfer_Global","Delhi","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125395554","-1"
"0B18A82B","4426.15","USER_0005","21","Amazon","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125395554","-1"
"344E934E","1060.0","USER_0002","16","Zomato","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125395554","-1"
"B054FCDC","1314.51","USER_0020","23","BookMyShow","Surat","Amex","0","CLEAN","CLEAN","False","1772125395554","-1"
"56457DB1","1172.25","USER_0042","17","Ola","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125395554","-1"
"171177DB","3351.01","USER_0026","10","Ola","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125395554","1"
"B33E25A6","524.87","USER_0011","6","Ola","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125395554","1"
"EE510254","2911.09","USER_0003","11","CasinoRoyal","Kolkata","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125395554","1"
"DC4FA4FA","24872.81","USER_0046","5","Flipkart","Delhi","Mastercard","90","HIGH AMOUNT ($24,872.81 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125397554","-1"
"4BEE9629","1317.17","USER_0005","15","Myntra","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125397554","-1"
"A40EE056","17159.0","USER_0012","1","Reliance Mart","Surat","Visa","90","HIGH AMOUNT ($17,159.00 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125397554","-1"
"48133898","1596.01","USER_0042","22","CryptoExchange_BuyBit","Kolkata","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125397554","-1"
"2B1834A9","2687.39","USER_0046","20","Ola","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125397554","-1"
"4AEEC2CA","2723.3","USER_0015","12","D-Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125397554","1"
"541C6A69","2018.58","USER_0034","12","Swiggy","Hyderabad","Visa","0","CLEAN","CLEAN","False","1772125397554","1"
"9C17E6EB","3686.43","USER_0024","6","Netflix","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125397554","1"
"9DD57F46","305.62","USER_0030","16","CryptoExchange_BuyBit","Mumbai","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125400554","-1"
"AEDEECE9","1669.89","USER_0008","5","Zomato","Ahmedabad","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125400554","-1"
"02A919B5","22420.11","USER_0006","0","WireTransfer_Global","Bangalore","Visa","100","HIGH AMOUNT ($22,420.11 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125400554","-1"
"EBAC5770","1876.89","USER_0046","17","Uber","Chennai","Visa","0","CLEAN","CLEAN","False","1772125400554","-1"
"AE435E5C","20291.93","USER_0027","5","BigBasket","Delhi","Visa","90","HIGH AMOUNT ($20,291.93 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125400554","-1"
"03018DF2","8599.06","USER_0030","4","BookMyShow","Ahmedabad","Visa","90","HIGH AMOUNT ($8,599.06 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125400554","-1"
"CA9190FE","953.86","USER_0026","3","Zomato","Pune","Visa","30","OFF-HOURS (hour=3:00, between 00:00-06:00)","MEDIUM","True","1772125400554","1"
"CB5FDF29","2336.61","USER_0007","22","Myntra","Surat","Visa","0","CLEAN","CLEAN","False","1772125400554","1"
"668248F9","4429.49","USER_0011","13","BigBasket","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125400554","1"
"7CAAB8E8","4484.48","USER_0041","23","D-Mart","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125401554","-1"
"A3F3B606","4035.93","USER_0028","19","IRCTC","Pune","Amex","0","CLEAN","CLEAN","False","1772125401554","-1"
"65E92070","2607.13","USER_0005","21","Zomato","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125401554","-1"
"E944A009","2226.33","USER_0013","10","WireTransfer_Global","Ahmedabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125401554","-1"
"E99C44A5","17718.3","USER_0018","2","Ola","Kolkata","RuPay","90","HIGH AMOUNT ($17,718.30 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125401554","1"
"61C88C5A","352.96","USER_0032","14","D-Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125401554","1"
"1567100A","21043.61","USER_0002","5","Swiggy","Bangalore","Mastercard","90","HIGH AMOUNT ($21,043.61 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125401554","1"
"60617D4C","2646.61","USER_0047","14","BigBasket","Surat","Amex","0","CLEAN","CLEAN","False","1772125401554","1"
"42B5714F","3520.55","USER_0036","6","IRCTC","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125404554","-1"
"FD508C71","3866.64","USER_0021","6","Swiggy","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125404554","-1"
"80693C4F","4116.79","USER_0007","13","Zomato","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125404554","-1"
"069BA62E","1220.0","USER_0006","23","BookMyShow","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125404554","1"
"8562EA9E","2150.6","USER_0042","7","Flipkart","Delhi","Visa","0","CLEAN","CLEAN","False","1772125404554","1"
"BC7E4FCB","671.67","USER_0035","22","Netflix","Delhi","Visa","0","CLEAN","CLEAN","False","1772125404554","1"
"663B7C34","1250.37","USER_0003","8","CryptoExchange_BuyBit","Mumbai","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125406554","-1"
"CEBAC3E3","8500.96","USER_0048","0","Swiggy","Kolkata","Amex","90","HIGH AMOUNT ($8,500.96 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125406554","-1"
"EA74D62F","3134.16","USER_0003","19","BigBasket","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125406554","-1"
"B87DE02D","337.0","USER_0038","9","Uber","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125406554","-1"
"EBF7AE7D","1970.4","USER_0005","15","BookMyShow","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125406554","-1"
"1291C2DE","1696.88","USER_0002","18","Amazon","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125406554","-1"
"AF54AF6E","2874.78","USER_0047","12","Amazon","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125406554","1"
"7099CEF9","2468.52","USER_0020","10","Flipkart","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125406554","1"
"2B9E3F04","3118.5","USER_0048","12","Flipkart","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125406554","1"
"FAF72357","479.34","USER_0010","18","Reliance Mart","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125406554","1"
"93EE8391","2450.06","USER_0016","1","D-Mart","Mumbai","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125406554","1"
"669B58FF","18059.62","USER_0020","2","Netflix","Delhi","Visa","90","HIGH AMOUNT ($18,059.62 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125406554","1"
"C37B1C5E","1276.22","USER_0017","13","Myntra","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125406554","1"
"3DE7B759","4132.21","USER_0029","8","IRCTC","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125406554","1"
"77DDF410","3005.77","USER_0010","10","CasinoRoyal","Pune","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125407554","-1"
"CBCEC392","357.47","USER_0030","11","Flipkart","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125407554","-1"
"5FCA9A33","2570.5","USER_0035","19","Amazon","Delhi","Visa","0","CLEAN","CLEAN","False","1772125407554","-1"
"E9273070","2074.62","USER_0018","18","CryptoExchange_BuyBit","Mumbai","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125407554","-1"
"345E18C1","2576.34","USER_0049","20","Flipkart","Delhi","Amex","0","CLEAN","CLEAN","False","1772125407554","-1"
"B4E0CDB5","631.88","USER_0049","12","MedPlus Pharmacy","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125407554","-1"
"11995F82","14444.49","USER_0027","5","Flipkart","Ahmedabad","RuPay","90","HIGH AMOUNT ($14,444.49 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125407554","1"
"7C3E7793","2035.48","USER_0026","16","IRCTC","Delhi","Visa","0","CLEAN","CLEAN","False","1772125407554","1"
"EA877038","2837.99","USER_0019","2","Swiggy","Pune","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"87232DB2","4777.73","USER_0014","1","Swiggy","Mumbai","RuPay","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"2FC14857","1678.76","USER_0040","18","BookMyShow","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125407554","1"
"0B9272D4","1631.48","USER_0005","21","D-Mart","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125407554","1"
"51BE8147","3218.3","USER_0045","0","MedPlus Pharmacy","Delhi","Mastercard","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"8E5CD956","4195.17","USER_0019","12","Amazon","Delhi","Visa","0","CLEAN","CLEAN","False","1772125408554","-1"
"1B398A8B","3734.17","USER_0004","10","Flipkart","Chennai","Visa","0","CLEAN","CLEAN","False","1772125408554","-1"
"B079CD82","3356.42","USER_0020","13","BigBasket","Surat","Amex","0","CLEAN","CLEAN","False","1772125408554","-1"
"81F7F4A4","1776.65","USER_0050","10","Netflix","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125408554","-1"
"B610E06F","3934.42","USER_0034","17","Swiggy","Pune","Visa","0","CLEAN","CLEAN","False","1772125408554","-1"
"507DDDCF","11916.4","USER_0002","1","WireTransfer_Global","Hyderabad","RuPay","100","HIGH AMOUNT ($11,916.40 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125408554","-1"
"0A255207","623.85","USER_0035","18","BookMyShow","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125408554","1"
"392024F2","274.65","USER_0016","7","Uber","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125408554","1"
"B390338E","361.27","USER_0048","11","Swiggy","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125408554","1"
"360C2F3E","24436.46","USER_0015","1","MedPlus Pharmacy","Pune","Visa","90","HIGH AMOUNT ($24,436.46 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","-1"
"B69A5636","5071.38","USER_0049","3","Amazon","Bangalore","Visa","90","HIGH AMOUNT ($5,071.38 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","-1"
"E0CAD7FA","3038.18","USER_0010","10","CasinoRoyal","Chennai","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125411554","-1"
"73B3D739","2911.31","USER_0003","11","WireTransfer_Global","Surat","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125411554","1"
"210F444A","4140.07","USER_0015","12","Uber","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125411554","1"
"D7AD17FA","18249.48","USER_0039","2","Zomato","Ahmedabad","Amex","90","HIGH AMOUNT ($18,249.48 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","1"
"6B31084A","2405.86","USER_0014","14","Myntra","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125411554","1"
"CACB8701","1810.64","USER_0035","15","Netflix","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125411554","1"
"A342E59E","2806.44","USER_0050","21","Reliance Mart","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125411554","1"
"A2698BDB","4463.23","USER_0029","4","IRCTC","Hyderabad","RuPay","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125411554","1"
"5A587AA8","2146.56","USER_0046","11","Zomato","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125411554","1"
"B950442D","5163.86","USER_0020","2","WireTransfer_Global","Delhi","Amex","100","HIGH AMOUNT ($5,163.86 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"B012F1DB","3765.42","USER_0012","21","D-Mart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125414554","-1"
"BB4C3120","1870.98","USER_0010","17","WireTransfer_Global","Mumbai","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125414554","-1"
"1C85ADC8","3383.98","USER_0002","5","MedPlus Pharmacy","Ahmedabad","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125414554","-1"
"947BDE32","5595.06","USER_0013","3","Swiggy","Bangalore","Visa","90","HIGH AMOUNT ($5,595.06 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","-1"
"7EE2A6D9","8809.44","USER_0037","3","WireTransfer_Global","Mumbai","Amex","100","HIGH AMOUNT ($8,809.44 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"10F8D50A","23020.21","USER_0032","3","WireTransfer_Global","Hyderabad","RuPay","100","HIGH AMOUNT ($23,020.21 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"D62AF753","986.89","USER_0040","13","Flipkart","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125414554","-1"
"2BB57AE7","1537.06","USER_0030","12","Swiggy","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125414554","1"
"C0A89970","10151.91","USER_0028","3","Netflix","Hyderabad","Mastercard","90","HIGH AMOUNT ($10,151.91 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","1"
"AE3D8EAE","24726.92","USER_0039","3","Reliance Mart","Bangalore","Amex","90","HIGH AMOUNT ($24,726.92 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","1"
"5CD8E713","3539.93","USER_0048","23","MedPlus Pharmacy","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125414554","1"
"166A3FD6","3949.89","USER_0011","21","IRCTC","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125414554","1"
"1057C60D","13538.39","USER_0047","2","Myntra","Bangalore","Visa","90","HIGH AMOUNT ($13,538.39 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
"09081F76","22262.31","USER_0043","3","Amazon","Delhi","Amex","90","HIGH AMOUNT ($22,262.31 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
